surveyyr	Country	Outcome	IOut	ScrType	pgrid	adnum1	ChNum	DMHSize	Sex	age	MarStat	LiveWith	MarSt2	LiveW2	WrkStat	PTWork	EverWk	NatIDG	NatIDN	NatIDU	EthGrG	EthGrN	EthGrU	RHRP	R01	R02	R03	R04	R05	R06	R07	R08	R09	R10	RelHRP	Rel01	Rel02	Rel03	Rel04	Rel05	Rel06	Rel07	Rel08	Rel09	Rel10	area	addnum	serialh	serialp	seriali
4	101	210	110	1	1	2	1	4	2	17	-4	-4	1	2	1	1	-1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	0	9	9	14	-1	-1	-1	-1	-1	-1	40114	5	4011405	401140501	40114052
4	101	210	510	1	2	2	1	4	1	50	-4	-4	2	-1	2	-1	-1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	4	0	1	4	-1	-1	-1	-1	-1	-1	40114	5	4011405	401140502	40114051
4	101	210	-1	1	3	2	1	4	2	50	-4	-4	2	-1	3	-1	1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	4	1	0	4	-1	-1	-1	-1	-1	-1	40114	5	4011405	401140503	-1
4	101	210	-1	1	4	2	1	4	2	27	-4	-4	1	2	3	-1	2	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	14	9	9	0	-1	-1	-1	-1	-1	-1	40114	5	4011405	401140504	-1
4	101	110	110	1	1	1	-1	1	2	72	-4	-4	5	-1	3	-1	1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	40114	17	4011417	401141701	40114171
4	101	110	110	1	1	1	-1	4	2	56	-4	-4	2	-1	3	-1	1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	0	1	4	4	-1	-1	-1	-1	-1	-1	40114	22	4011422	401142201	40114221
4	101	110	-1	1	2	1	-1	4	1	59	-4	-4	2	-1	3	-1	1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	1	0	4	4	-1	-1	-1	-1	-1	-1	40114	22	4011422	401142202	-1
4	101	110	-1	1	3	1	-1	4	1	24	-4	-4	1	2	2	-1	-1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	14	-1	-1	-1	-1	-1	-1	40114	22	4011422	401142203	-1
4	101	110	-1	1	4	1	-1	4	1	22	-4	-4	1	2	2	-1	-1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	0	-1	-1	-1	-1	-1	-1	40114	22	4011422	401142204	-1
4	101	110	110	1	1	1	-1	2	1	56	-4	-4	2	-1	2	-1	-1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40114	25	4011425	401142501	40114251
4	101	110	-1	1	2	1	-1	2	2	53	-4	-4	2	-1	2	-1	-1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40114	25	4011425	401142502	-1
4	402	210	-1	1	1	2	3	4	1	41	-4	-4	2	-1	2	-1	-1	-1	4	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	4	4	-1	-1	-1	-1	-1	-1	40115	1	4011501	401150101	-1
4	402	210	440	1	2	2	3	4	2	44	-4	-4	2	-1	2	-1	-1	-1	4	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	4	-1	-1	-1	-1	-1	-1	40115	1	4011501	401150102	40115011
4	402	210	110	1	3	2	3	4	1	17	-4	-4	1	2	1	2	2	-1	4	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	14	-1	-1	-1	-1	-1	-1	40115	1	4011501	401150103	40115012
4	402	210	-1	1	4	2	3	4	1	13	-4	-4	-1	-1	1	-1	-1	-1	4	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	0	-1	-1	-1	-1	-1	-1	40115	1	4011501	401150104	-1
4	402	110	-1	1	1	2	5	5	1	40	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	4	4	4	-1	-1	-1	-1	-1	40115	2	4011502	401150201	-1
4	402	110	110	1	2	2	5	5	2	36	-4	-4	2	-1	3	-1	1	-1	1	5	-1	9	8	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	4	4	-1	-1	-1	-1	-1	40115	2	4011502	401150202	40115021
4	402	110	-1	1	3	2	5	5	1	13	-4	-4	-1	-1	1	-1	-1	-1	1	5	-1	9	8	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	14	14	-1	-1	-1	-1	-1	40115	2	4011502	401150203	-1
4	402	110	-1	1	4	2	5	5	1	7	-4	-4	-1	-1	1	-1	-1	-1	1	5	-1	9	8	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	0	14	-1	-1	-1	-1	-1	40115	2	4011502	401150204	-1
4	402	110	110	1	5	2	5	5	2	2	-4	-4	-1	-1	3	-1	-1	-1	1	5	-1	9	8	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	14	0	-1	-1	-1	-1	-1	40115	2	4011502	401150205	40115022
4	402	110	-1	2	1	-1	3	3	1	43	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	4	-1	-1	-1	-1	-1	-1	-1	40115	4	4011504	401150401	-1
4	402	110	-1	2	2	-1	3	3	2	43	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	40115	4	4011504	401150402	-1
4	402	110	110	2	3	-1	3	3	2	16	-4	-4	1	2	1	2	2	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	40115	4	4011504	401150403	40115042
4	402	110	-1	1	1	3	-1	3	1	58	-4	-4	2	-1	3	-1	1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	0	1	4	-1	-1	-1	-1	-1	-1	-1	40115	5	4011505	401150501	-1
4	402	110	-1	1	2	3	-1	3	2	59	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	1	0	4	-1	-1	-1	-1	-1	-1	-1	40115	5	4011505	401150502	-1
4	402	110	110	1	3	3	-1	3	2	19	-4	-4	1	2	1	1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	40115	5	4011505	401150503	40115051
4	402	110	-1	1	1	2	-1	2	1	69	-4	-4	2	-1	3	-1	1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40115	8	4011508	401150801	-1
4	402	110	110	1	2	2	-1	2	2	67	-4	-4	2	-1	3	-1	1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40115	8	4011508	401150802	40115081
4	402	110	110	1	1	1	3	3	1	40	-4	-4	1	1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	3	4	-1	-1	-1	-1	-1	-1	-1	40115	10	4011510	401151001	40115101
4	402	110	-1	1	2	1	3	3	2	37	-4	-4	1	1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	3	3	0	4	-1	-1	-1	-1	-1	-1	-1	40115	10	4011510	401151002	-1
4	402	110	110	1	3	1	3	3	1	4	-4	-4	-1	-1	3	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	40115	10	4011510	401151003	40115102
4	402	110	-1	2	1	-1	5	5	1	44	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	4	4	4	-1	-1	-1	-1	-1	40115	15	4011515	401151501	-1
4	402	110	-1	2	2	-1	5	5	2	42	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	4	4	-1	-1	-1	-1	-1	40115	15	4011515	401151502	-1
4	402	110	-1	2	3	-1	5	5	1	18	-4	-4	1	2	1	2	2	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	14	14	-1	-1	-1	-1	-1	40115	15	4011515	401151503	-1
4	402	110	-1	2	4	-1	5	5	1	15	-4	-4	-1	-1	1	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	0	14	-1	-1	-1	-1	-1	40115	15	4011515	401151504	-1
4	402	110	110	2	5	-1	5	5	1	10	-4	-4	-1	-1	1	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	14	0	-1	-1	-1	-1	-1	40115	15	4011515	401151505	40115152
4	402	110	-1	1	1	2	3	3	1	44	-4	-4	2	-1	3	-1	1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	4	-1	-1	-1	-1	-1	-1	-1	40115	17	4011517	401151701	-1
4	402	110	110	1	2	2	3	3	2	45	-4	-4	2	-1	3	-1	1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	40115	17	4011517	401151702	40115171
4	402	110	110	1	3	2	3	3	1	18	-4	-4	1	2	3	-1	1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	40115	17	4011517	401151703	40115172
4	402	110	-1	1	1	2	-1	2	1	66	-4	-4	2	-1	3	-1	1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40115	21	4011521	401152101	-1
4	402	110	110	1	2	2	-1	2	2	60	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40115	21	4011521	401152102	40115211
4	402	110	-1	2	1	-1	3	4	1	50	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	7	5	-1	-1	-1	-1	-1	-1	40115	24	4011524	401152401	-1
4	402	110	-1	2	2	-1	3	4	2	47	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	4	-1	-1	-1	-1	-1	-1	40115	24	4011524	401152402	-1
4	402	110	110	2	3	-1	3	4	2	15	-4	-4	-1	-1	1	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	12	12	9	0	14	-1	-1	-1	-1	-1	-1	40115	24	4011524	401152403	40115242
4	402	110	-1	2	4	-1	3	4	2	12	-4	-4	-1	-1	1	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	10	10	9	14	0	-1	-1	-1	-1	-1	-1	40115	24	4011524	401152404	-1
4	402	110	-1	1	1	2	-1	2	1	57	-4	-4	2	-1	2	-1	-1	-1	6	2	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40115	26	4011526	401152601	-1
4	402	110	110	1	2	2	-1	2	2	54	-4	-4	2	-1	2	-1	-1	-1	1	5	-1	1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40115	26	4011526	401152602	40115261
4	201	110	110	1	1	1	-1	2	1	56	-4	-4	5	2	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	40116	1	4011601	401160101	40116011
4	201	110	-1	1	2	1	-1	2	2	21	-4	-4	1	2	3	-1	2	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	40116	1	4011601	401160102	-1
4	201	110	110	1	1	1	-1	3	1	36	-4	-4	2	-1	2	-1	-1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	4	-1	-1	-1	-1	-1	-1	-1	40116	2	4011602	401160201	40116021
4	201	110	-1	1	2	1	-1	3	2	36	-4	-4	2	-1	2	-1	-1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	-1	-1	-1	-1	-1	-1	-1	40116	2	4011602	401160202	-1
4	201	110	-1	1	3	1	-1	3	2	0	-4	-4	-1	-1	3	-1	-1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	-1	-1	-1	-1	-1	-1	-1	40116	2	4011602	401160203	-1
4	201	110	110	1	1	1	3	3	2	44	-4	-4	5	2	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	40116	5	4011605	401160501	40116051
4	201	110	-1	1	2	1	3	3	1	15	-4	-4	-1	-1	1	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	40116	5	4011605	401160502	-1
4	201	110	110	1	3	1	3	3	2	16	-4	-4	1	2	3	-1	2	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	40116	5	4011605	401160503	40116052
4	201	110	110	1	1	1	2	2	2	39	-4	-4	1	2	2	-1	-1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	40116	8	4011608	401160801	40116081
4	201	110	110	1	2	1	2	2	2	9	-4	-4	-1	-1	1	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	40116	8	4011608	401160802	40116082
4	201	110	110	1	1	1	-1	1	1	61	-4	-4	6	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	40116	10	4011610	401161001	40116101
4	201	110	-1	2	1	-1	4	4	2	45	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	0	1	4	4	-1	-1	-1	-1	-1	-1	40116	18	4011618	401161801	-1
4	201	110	-1	2	2	-1	4	4	1	43	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	1	0	4	4	-1	-1	-1	-1	-1	-1	40116	18	4011618	401161802	-1
4	201	110	-1	2	3	-1	4	4	2	12	-4	-4	-1	-1	1	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	14	-1	-1	-1	-1	-1	-1	40116	18	4011618	401161803	-1
4	201	110	110	2	4	-1	4	4	2	10	-4	-4	-1	-1	1	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	0	-1	-1	-1	-1	-1	-1	40116	18	4011618	401161804	40116182
4	201	110	-1	2	1	-1	3	3	2	33	-4	-4	1	2	3	-1	2	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	40116	20	4011620	401162001	-1
4	201	110	-1	2	2	-1	3	3	2	10	-4	-4	-1	-1	1	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	0	15	-1	-1	-1	-1	-1	-1	-1	40116	20	4011620	401162002	-1
4	201	110	110	2	3	-1	3	3	1	4	-4	-4	-1	-1	3	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	15	0	-1	-1	-1	-1	-1	-1	-1	40116	20	4011620	401162003	40116202
4	201	110	110	1	1	1	-1	4	2	30	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	0	1	9	9	-1	-1	-1	-1	-1	-1	40116	21	4011621	401162101	40116211
4	201	110	-1	1	2	1	-1	4	1	43	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	13	1	0	13	13	-1	-1	-1	-1	-1	-1	40116	21	4011621	401162102	-1
4	201	110	-1	1	3	1	-1	4	2	64	-4	-4	2	-1	2	-1	-1	1	-1	1	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	4	8	0	1	-1	-1	-1	-1	-1	-1	40116	21	4011621	401162103	-1
4	201	110	-1	1	4	1	-1	4	1	68	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	4	8	1	0	-1	-1	-1	-1	-1	-1	40116	21	4011621	401162104	-1
4	201	110	-1	1	1	2	-1	4	1	42	-4	-4	2	-1	2	-1	-1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	4	4	-1	-1	-1	-1	-1	-1	40116	22	4011622	401162201	-1
4	201	110	110	1	2	2	-1	4	2	42	-4	-4	2	-1	2	-1	-1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	4	-1	-1	-1	-1	-1	-1	40116	22	4011622	401162202	40116221
4	201	110	-1	1	3	2	-1	4	1	22	-4	-4	1	2	1	2	2	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	14	-1	-1	-1	-1	-1	-1	40116	22	4011622	401162203	-1
4	201	110	-1	1	4	2	-1	4	1	19	-4	-4	1	2	1	2	2	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	0	-1	-1	-1	-1	-1	-1	40116	22	4011622	401162204	-1
4	201	110	-1	2	1	-1	4	5	2	30	-4	-4	2	-1	3	-1	2	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	0	1	4	4	4	-1	-1	-1	-1	-1	40116	23	4011623	401162301	-1
4	201	110	-1	2	2	-1	4	5	1	29	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	1	0	4	4	4	-1	-1	-1	-1	-1	40116	23	4011623	401162302	-1
4	201	110	-1	2	3	-1	4	5	1	8	-4	-4	-1	-1	1	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	14	14	-1	-1	-1	-1	-1	40116	23	4011623	401162303	-1
4	201	110	110	2	4	-1	4	5	1	4	-4	-4	-1	-1	3	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	0	14	-1	-1	-1	-1	-1	40116	23	4011623	401162304	40116232
4	201	110	-1	2	5	-1	4	5	1	1	-4	-4	-1	-1	3	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	14	0	-1	-1	-1	-1	-1	40116	23	4011623	401162305	-1
4	201	110	-1	1	1	2	-1	2	2	66	-4	-4	2	-1	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40116	25	4011625	401162501	-1
4	201	110	110	1	2	2	-1	2	1	57	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40116	25	4011625	401162502	40116251
4	201	110	110	1	1	1	-1	2	1	69	-4	-4	2	-1	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40116	26	4011626	401162601	40116261
4	201	110	-1	1	2	1	-1	2	2	64	-4	-4	2	-1	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40116	26	4011626	401162602	-1
4	201	110	110	1	1	1	-1	2	1	58	-4	-4	1	1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	3	-1	-1	-1	-1	-1	-1	-1	-1	40117	1	4011701	401170101	40117011
4	201	110	-1	1	2	1	-1	2	2	60	-4	-4	1	1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	3	3	0	-1	-1	-1	-1	-1	-1	-1	-1	40117	1	4011701	401170102	-1
4	201	110	110	1	1	1	2	3	2	44	-4	-4	5	2	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	4	4	-1	-1	-1	-1	-1	-1	-1	40117	2	4011702	401170201	40117021
4	201	110	110	1	2	1	2	3	2	17	-4	-4	1	2	1	2	2	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	0	14	-1	-1	-1	-1	-1	-1	-1	40117	2	4011702	401170202	40117022
4	201	110	-1	1	3	1	2	3	1	13	-4	-4	-1	-1	1	-1	-1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	14	0	-1	-1	-1	-1	-1	-1	-1	40117	2	4011702	401170203	-1
4	201	110	-1	2	1	-1	2	2	2	42	-4	-4	5	2	2	-1	-1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	4	-1	-1	-1	-1	-1	-1	-1	-1	40117	9	4011709	401170901	-1
4	201	110	110	2	2	-1	2	2	2	13	-4	-4	-1	-1	1	-1	-1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	0	-1	-1	-1	-1	-1	-1	-1	-1	40117	9	4011709	401170902	40117092
4	201	110	110	1	1	1	-1	2	1	76	-4	-4	2	-1	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40117	13	4011713	401171301	40117131
4	201	110	-1	1	2	1	-1	2	2	75	-4	-4	2	-1	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40117	13	4011713	401171302	-1
4	201	110	-1	2	1	-1	2	2	2	22	-4	-4	1	2	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	16	-1	-1	-1	-1	-1	-1	-1	-1	40117	14	4011714	401171401	-1
4	201	110	110	2	2	-1	2	2	2	16	-4	-4	1	2	3	-1	2	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	16	16	0	-1	-1	-1	-1	-1	-1	-1	-1	40117	14	4011714	401171402	40117142
4	201	110	-1	2	1	-1	4	4	2	42	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	4	4	-1	-1	-1	-1	-1	-1	40117	20	4011720	401172001	-1
4	201	110	-1	2	2	-1	4	4	1	44	-4	-4	2	-1	2	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	4	4	-1	-1	-1	-1	-1	-1	40117	20	4011720	401172002	-1
4	201	110	-1	2	3	-1	4	4	2	8	-4	-4	-1	-1	1	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	0	14	-1	-1	-1	-1	-1	-1	40117	20	4011720	401172003	-1
4	201	110	110	2	4	-1	4	4	1	3	-4	-4	-1	-1	3	-1	-1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	9	9	9	14	0	-1	-1	-1	-1	-1	-1	40117	20	4011720	401172004	40117202
4	201	110	110	1	1	1	-1	2	2	63	-4	-4	2	-1	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40117	25	4011725	401172501	40117251
4	201	110	-1	1	2	1	-1	2	1	63	-4	-4	2	-1	3	-1	1	3	-1	3	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40117	25	4011725	401172502	-1
4	201	110	110	1	1	1	-1	2	1	84	-4	-4	2	-1	3	-1	1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	40117	26	4011726	401172601	40117261
4	201	110	-1	1	2	1	-1	2	2	74	-4	-4	2	-1	3	-1	1	5	-1	5	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	40117	26	4011726	401172602	-1
4	302	110	110	1	1	1	-1	1	2	69	-4	-4	6	-1	3	-1	1	2	-1	2	1	-1	1	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	40118	2	4011802	401180201	40118021
